x(m),y(m),z(m),dtr(m)
-2.418254611305274069e+06,5.385769060027546249e+06,2.405767814700590912e+06,-2.794578014409655239e+06
-2.418253897289283574e+06,5.385768298420804553e+06,2.405766975173253100e+06,-2.794572946686569136e+06
-2.418254522106497083e+06,5.385768640197482891e+06,2.405767259850280359e+06,-2.794565923267782666e+06
-2.418255103907180019e+06,5.385767232045360841e+06,2.405766554227782413e+06,-2.794560832873858511e+06
-2.418252206304454245e+06,5.385767216901734471e+06,2.405765699914777186e+06,-2.794555925753145944e+06
-2.418252082413974218e+06,5.385766276667476632e+06,2.405765560562029947e+06,-2.794550401759169996e+06
-2.418252411360738333e+06,5.385765415567565709e+06,2.405765607854985632e+06,-2.794544537506850436e+06
-2.418252357610973995e+06,5.385764244659349322e+06,2.405763968543850817e+06,-2.794539739045748953e+06
-2.418252612936631776e+06,5.385765399471567944e+06,2.405765647604472470e+06,-2.794531902970077004e+06
-2.418252555194496643e+06,5.385765607215272263e+06,2.405764678233381826e+06,-2.794525669587661047e+06
-2.418252041986238677e+06,5.385765166132600047e+06,2.405764214451236185e+06,-2.794520030077437870e+06
-2.418251750925178174e+06,5.385765110316911712e+06,2.405764876641399227e+06,-2.794513402747592889e+06
-2.418252033867405728e+06,5.385765596753248945e+06,2.405765443926170003e+06,-2.794506749998391140e+06
-2.418251498173331842e+06,5.385765540037090890e+06,2.405765743826030288e+06,-2.794494378369445913e+06
-2.418251337788359728e+06,5.385764699822594412e+06,2.405765032931042835e+06,-2.794488676611317787e+06
-2.418251489582250360e+06,5.385765728768013418e+06,2.405765237133955583e+06,-2.794481740155732725e+06
-2.418251327486915514e+06,5.385765994494264014e+06,2.405765389712351840e+06,-2.794475509038890712e+06
-2.418252540270828176e+06,5.385765059087602422e+06,2.405764689012310002e+06,-2.794463473897850141e+06
-2.418252580963172019e+06,5.385765880736117251e+06,2.405765230140217114e+06,-2.794456445159336086e+06
-2.418252957770691719e+06,5.385766017193031497e+06,2.405764928632619791e+06,-2.794449940681203734e+06
-2.418250489588310476e+06,5.385763609387990087e+06,2.405763722295010462e+06,-2.794446711642582901e+06
-2.418251754693520721e+06,5.385764618170244619e+06,2.405764813303609379e+06,-2.794432537848991808e+06
-2.418251613467072137e+06,5.385765324271158315e+06,2.405765164584435057e+06,-2.794425870796801057e+06
-2.418250681775582023e+06,5.385764882605514489e+06,2.405765160272224806e+06,-2.794420258039993700e+06
-2.418250371927914675e+06,5.385762315062697977e+06,2.405763959023994394e+06,-2.794416147896459326e+06
-2.418251249842615332e+06,5.385763515418061055e+06,2.405764951191055588e+06,-2.794408323463692795e+06
-2.418252524972140323e+06,5.385763478291159496e+06,2.405764338702755049e+06,-2.794401747362546157e+06
-2.418255934841402806e+06,5.385765660796022043e+06,2.405766019077362493e+06,-2.794392100930386223e+06
-2.418256496358046308e+06,5.385765559139160439e+06,2.405765404389778152e+06,-2.794385980406326707e+06
-2.418256198174166493e+06,5.385765643891935237e+06,2.405765887597877532e+06,-2.794379572905569337e+06
-2.418255299416619353e+06,5.385765972508161329e+06,2.405766457566392608e+06,-2.794373310093184467e+06
-2.418255633527362254e+06,5.385765074323168024e+06,2.405765560850814451e+06,-2.794361561390300281e+06
-2.418255357432413381e+06,5.385765861797947437e+06,2.405766116992197465e+06,-2.794354591307400726e+06
-2.418254949232718907e+06,5.385765226409767754e+06,2.405765960473631043e+06,-2.794349141301829368e+06
-2.418255230509895831e+06,5.385765275466096587e+06,2.405765666827220004e+06,-2.794342818733994383e+06
-2.418255318650539033e+06,5.385765752947219647e+06,2.405766194271538872e+06,-2.794329631193786860e+06
-2.418254062217557337e+06,5.385764649087894708e+06,2.405765587691107765e+06,-2.794324723180666100e+06
-2.418254141052628402e+06,5.385764169403160922e+06,2.405765447106076870e+06,-2.794318669070777949e+06
-2.418254174944024999e+06,5.385764410403445363e+06,2.405765841939400882e+06,-2.794311950943756383e+06
-2.418254685100201983e+06,5.385764873668534681e+06,2.405765863809080794e+06,-2.794299044684983324e+06
-2.418253396967990324e+06,5.385763803032904863e+06,2.405765584206152242e+06,-2.794294123757314868e+06
-2.418252977531315759e+06,5.385763008705284446e+06,2.405765058326714206e+06,-2.794288569525573403e+06
-2.418252829819228034e+06,5.385762954451848753e+06,2.405764986391599290e+06,-2.794282456379569601e+06
-2.418252477376169525e+06,5.385763340622112155e+06,2.405765161472242791e+06,-2.794276064182213508e+06
-2.418252274280593731e+06,5.385763667994148098e+06,2.405765330605354626e+06,-2.794269618023106363e+06
-2.418252269271475729e+06,5.385763425112634897e+06,2.405765113829053473e+06,-2.794263513106012251e+06
-2.418251815921336878e+06,5.385763419910821132e+06,2.405764993002532050e+06,-2.794257455236160196e+06
-2.418250930880019441e+06,5.385763002701583318e+06,2.405764935229560826e+06,-2.794251867724836804e+06
-2.418250278400579467e+06,5.385761834913401864e+06,2.405764079067817423e+06,-2.794246703310729004e+06
-2.418248201253820676e+06,5.385759322466582991e+06,2.405762539417858236e+06,-2.794237082733087242e+06
-2.418248444803170394e+06,5.385760034592945129e+06,2.405763002826194745e+06,-2.794230207108825445e+06
-2.418248788025912363e+06,5.385760064728756435e+06,2.405762738798133098e+06,-2.794223855379860383e+06
-2.418248844869338442e+06,5.385760395472208969e+06,2.405762709764588159e+06,-2.794217445216705557e+06
-2.418247803198621608e+06,5.385760103173627518e+06,2.405762710976839997e+06,-2.794205619234957732e+06
-2.418247882933362853e+06,5.385759723551905714e+06,2.405762587744277902e+06,-2.794199512373516802e+06
-2.418247688623258844e+06,5.385759791533854790e+06,2.405762875657485332e+06,-2.794193345098691992e+06
-2.418247784430197440e+06,5.385759974226877093e+06,2.405763006680139806e+06,-2.794186861133089289e+06
-2.418247534967454150e+06,5.385759355955845676e+06,2.405762283948751166e+06,-2.794168479497945867e+06
-2.418247384554735385e+06,5.385759518722537905e+06,2.405762491895467509e+06,-2.794162000376509968e+06
-2.418247523437785916e+06,5.385760065751643851e+06,2.405762596759857144e+06,-2.794155215915328357e+06
-2.418247463960872497e+06,5.385760286270939745e+06,2.405762479856484570e+06,-2.794148841791533399e+06
-2.418247912754575256e+06,5.385759613856908865e+06,2.405761967538047116e+06,-2.794136724560994189e+06
-2.418247165533055551e+06,5.385758623859059997e+06,2.405761583595145028e+06,-2.794131483511718921e+06
-2.418246722796191461e+06,5.385758969328993931e+06,2.405761640988437925e+06,-2.794125206485793460e+06
-2.418245908981900197e+06,5.385758452694519423e+06,2.405761464496747125e+06,-2.794119601501340978e+06
-2.418245542493460700e+06,5.385758618599583395e+06,2.405761431220540311e+06,-2.794113340455359314e+06
-2.418245534397915937e+06,5.385758946805098094e+06,2.405761657726205885e+06,-2.794100573387132958e+06
-2.418245652250719722e+06,5.385758747548894025e+06,2.405761654962129891e+06,-2.794094383250256069e+06
-2.418245360116633587e+06,5.385759903160170652e+06,2.405761848515021615e+06,-2.794087334022095427e+06
-2.418245669447026215e+06,5.385760607753592543e+06,2.405762065973389894e+06,-2.794080424757776782e+06
-2.418246376962439157e+06,5.385760810512423515e+06,2.405762751258880831e+06,-2.794067198987322859e+06
-2.418232923556876834e+06,5.385755146195870824e+06,2.405760322311159223e+06,-2.794070584397664759e+06
-2.418232941895783879e+06,5.385755301974155009e+06,2.405760413006905466e+06,-2.794064159823866095e+06
-2.418232849054383114e+06,5.385753825017351657e+06,2.405759779327965342e+06,-2.794059109493788797e+06
-2.418232488292091992e+06,5.385754731587138958e+06,2.405759832692159340e+06,-2.794045649363225326e+06
-2.418233343669130467e+06,5.385756833735107444e+06,2.405761826331193093e+06,-2.794036804666070268e+06
-2.418233236762646120e+06,5.385757034091993235e+06,2.405761947039581370e+06,-2.794030076005356386e+06
-2.418233392891315278e+06,5.385757206710245460e+06,2.405761664180422667e+06,-2.794023411568668205e+06
-2.418248125261511188e+06,5.385764626200783998e+06,2.405766427244753577e+06,-2.794004475345359184e+06
-2.418247739881073590e+06,5.385764335725777782e+06,2.405766094917249866e+06,-2.793998651710371021e+06
-2.418247656665707473e+06,5.385765693973877467e+06,2.405766332833608612e+06,-2.793991616373741534e+06
-2.418243259808770847e+06,5.385763925525286235e+06,2.405763113025500905e+06,-2.793989390056304168e+06
-2.418243849568613805e+06,5.385765824259497225e+06,2.405764316268342547e+06,-2.793981077776451595e+06
-2.418244595671135467e+06,5.385766924268629402e+06,2.405764859297600109e+06,-2.793973687896082178e+06
-2.418245352902250364e+06,5.385769360004546121e+06,2.405765931385415141e+06,-2.793958944854774047e+06
-2.418244885525634047e+06,5.385767954159441404e+06,2.405765761230903212e+06,-2.793953603341002483e+06
-2.418244525778794196e+06,5.385771002491943538e+06,2.405767988956274465e+06,-2.793944581625399645e+06
-2.418244519116186071e+06,5.385769321916842833e+06,2.405766747473868076e+06,-2.793939692672643345e+06
-2.418245281579519156e+06,5.385772500130506232e+06,2.405769963855465874e+06,-2.793917408745778259e+06
-2.418246129238563590e+06,5.385771620694980025e+06,2.405769943287863396e+06,-2.793911543442402966e+06
-2.418245335186239798e+06,5.385770473687889986e+06,2.405769370546373539e+06,-2.793906317640530411e+06
-2.418245227579440922e+06,5.385769584995803423e+06,2.405768869465116411e+06,-2.793900856856626458e+06
-2.418244541265162639e+06,5.385766865951113403e+06,2.405765630058446899e+06,-2.793891508406786248e+06
-2.418244514868435450e+06,5.385769221423361450e+06,2.405765718884323258e+06,-2.793883856234728824e+06
-2.418243933149044402e+06,5.385769779493407346e+06,2.405766713726713788e+06,-2.793876814547325019e+06
-2.418244049751909450e+06,5.385769963706992567e+06,2.405767790553779807e+06,-2.793869661266159732e+06
-2.418244102955025621e+06,5.385765281644267030e+06,2.405765811044394970e+06,-2.793854182352035306e+06
-2.418244138298963662e+06,5.385764774947073311e+06,2.405765282904587220e+06,-2.793848418894068338e+06
-2.418243749486259185e+06,5.385765063471384346e+06,2.405765296156772878e+06,-2.793841895705213770e+06
-2.418243970512789674e+06,5.385765287135395221e+06,2.405765783197402488e+06,-2.793834949280446395e+06
-2.418243825745749753e+06,5.385764773848478682e+06,2.405765989642432891e+06,-2.793822385043269489e+06
-2.418244700837444514e+06,5.385764916994596832e+06,2.405765843497954775e+06,-2.793815958197098225e+06
-2.418244253544228151e+06,5.385763290189791471e+06,2.405765169491715729e+06,-2.793811008018976543e+06
-2.418229556500253268e+06,5.385755815679514781e+06,2.405761803346036468e+06,-2.793816374714804348e+06
-2.418229828040269203e+06,5.385756038405730389e+06,2.405762109629981220e+06,-2.793803388318574522e+06
-2.418229401704205666e+06,5.385757133403132670e+06,2.405762124338855967e+06,-2.793796548038565554e+06
-2.418228916935692076e+06,5.385757384768023156e+06,2.405762086610688362e+06,-2.793790256100339815e+06
-2.418228608982413542e+06,5.385758914921448566e+06,2.405762786440570373e+06,-2.793782929041611031e+06
-2.418227895495646168e+06,5.385762751233325340e+06,2.405763658149922732e+06,-2.793761673868482001e+06
-2.418226201620069798e+06,5.385761048812935129e+06,2.405761985075976700e+06,-2.793757381241440773e+06
-2.418226150822710246e+06,5.385761025821545161e+06,2.405762512598664034e+06,-2.793750787669331301e+06
-2.418244471579826437e+06,5.385771082176794298e+06,2.405768842041572556e+06,-2.793728750677329022e+06
-2.418244169012857135e+06,5.385770492446892895e+06,2.405768771852374077e+06,-2.793722778100898489e+06
-2.418244364437800832e+06,5.385770845657413825e+06,2.405769568098067306e+06,-2.793703362436537165e+06
-2.418242720498732291e+06,5.385769308633387089e+06,2.405768248476204928e+06,-2.793698874687381554e+06
-2.418242862989605870e+06,5.385769018054853193e+06,2.405768392018345185e+06,-2.793692574278662447e+06
-2.418242605822685640e+06,5.385768660523159429e+06,2.405768637765186373e+06,-2.793686428643038496e+06
-2.418242202754382044e+06,5.385768572008442134e+06,2.405768772917606402e+06,-2.793680219040696044e+06
-2.418242919670821168e+06,5.385768348298931494e+06,2.405768728790576104e+06,-2.793667520661571994e+06
-2.418242488953762222e+06,5.385767544205011800e+06,2.405768621695644688e+06,-2.793661746529049240e+06
-2.418242431577270851e+06,5.385767738413784653e+06,2.405768587659279816e+06,-2.793655357253638562e+06
-2.418242731100902427e+06,5.385767289814011194e+06,2.405768419460879639e+06,-2.793649179585033562e+06
-2.418242657370714936e+06,5.385766230118963867e+06,2.405768057602510788e+06,-2.793643701218286995e+06
-2.418242002356815152e+06,5.385766268047931604e+06,2.405768318180095870e+06,-2.793630872154819313e+06
-2.418242316004760563e+06,5.385766544701583683e+06,2.405768397939747665e+06,-2.793624219819809310e+06
-2.418242302005499601e+06,5.385766732594399713e+06,2.405768462214306463e+06,-2.793617754344233312e+06
-2.418242117603768129e+06,5.385766836632953957e+06,2.405768625184727833e+06,-2.793611351491852198e+06
-2.418241433813452255e+06,5.385767347499193624e+06,2.405768996487638913e+06,-2.793592036205649842e+06
-2.418241237097997684e+06,5.385766921770055778e+06,2.405768714361262042e+06,-2.793586087976676878e+06
-2.418241032599012367e+06,5.385766911714477465e+06,2.405768811794442125e+06,-2.793579840964023024e+06
-2.418240984867418651e+06,5.385766942989907227e+06,2.405768901720370632e+06,-2.793573388091563713e+06
-2.418240544156873133e+06,5.385773810248776339e+06,2.405773013274279423e+06,-2.793554909518136177e+06
-2.418240827539054211e+06,5.385773538332115859e+06,2.405772898840868380e+06,-2.793548749986828305e+06
-2.418240790905475151e+06,5.385772521040823311e+06,2.405772237852991559e+06,-2.793543269322120585e+06
-2.418240764435353689e+06,5.385771740870630369e+06,2.405771792831466999e+06,-2.793537565985027701e+06
-2.418241040978471749e+06,5.385770584671815857e+06,2.405771009643445723e+06,-2.793532137054261286e+06
-2.418241163567876909e+06,5.385771186972280964e+06,2.405771400330934208e+06,-2.793525279351232573e+06
-2.418241212663306389e+06,5.385770319683657959e+06,2.405770678735281806e+06,-2.793519742751533166e+06
-2.418240991384180728e+06,5.385770315239812247e+06,2.405770785190382041e+06,-2.793513522541135550e+06
-2.418240963258303236e+06,5.385769981949127279e+06,2.405770563561484683e+06,-2.793507509783538058e+06
-2.418240869540263899e+06,5.385769756870847195e+06,2.405770307282630820e+06,-2.793501476632697508e+06
-2.418240868399071507e+06,5.385768697430289350e+06,2.405769658123886213e+06,-2.793489745399637613e+06
-2.418241015277178492e+06,5.385768675560333766e+06,2.405769621751988307e+06,-2.793483381006083917e+06
-2.418241108180756681e+06,5.385768466546734795e+06,2.405769523452346213e+06,-2.793477151458845939e+06
-2.418241217930850107e+06,5.385768126184823923e+06,2.405769262199115474e+06,-2.793471115567708854e+06
-2.418241363294297829e+06,5.385767870369046926e+06,2.405769108757617418e+06,-2.793464996189320926e+06
-2.418241403825859074e+06,5.385767907887313515e+06,2.405769181573105045e+06,-2.793446008664913010e+06
-2.418241454119547270e+06,5.385767734672259539e+06,2.405769109859112650e+06,-2.793439826453069691e+06
-2.418241534323093947e+06,5.385767735174514353e+06,2.405768990820160136e+06,-2.793433562564143445e+06
-2.418241610973624513e+06,5.385767668635558337e+06,2.405768894298721105e+06,-2.793427308496084064e+06
-2.418241561406451277e+06,5.385767569333107211e+06,2.405768825520470273e+06,-2.793421143527543172e+06
-2.418241570525687188e+06,5.385767359606652521e+06,2.405768670402262360e+06,-2.793415024783096276e+06
-2.418241600318011362e+06,5.385767368589382619e+06,2.405768669828892220e+06,-2.793408755554643925e+06
-2.418241836624245159e+06,5.385767582379925065e+06,2.405768807271774858e+06,-2.793402195231481921e+06
-2.418240844533564523e+06,5.385765876230615191e+06,2.405765061661024578e+06,-2.793398999663288705e+06
-2.418240625071558636e+06,5.385765881394428201e+06,2.405765170988414902e+06,-2.793386426410806365e+06
-2.418240379999130964e+06,5.385765868587506004e+06,2.405765179175687954e+06,-2.793380190703620669e+06
-2.418240403206958435e+06,5.385765894971393980e+06,2.405765088997672312e+06,-2.793373923654195853e+06
-2.418240171534873545e+06,5.385765711205876432e+06,2.405764743698307779e+06,-2.793368015202593990e+06
-2.418239143841596320e+06,5.385761249385898933e+06,2.405764382181589492e+06,-2.793359093413474970e+06
-2.418238909396281932e+06,5.385761386106034741e+06,2.405764251744701527e+06,-2.793352890624805354e+06
-2.418238915046215057e+06,5.385761255966412835e+06,2.405764039150462486e+06,-2.793346766318068374e+06
-2.418239124072371051e+06,5.385758379286444746e+06,2.405762373864369001e+06,-2.793342879481915385e+06
