iTOW,tAcc,nano,year,month,day,hour,min,sec,validTOW,validWKN,validUTC,authStatus,utcStandard
94670400,23,400327194,2025,10,27,2,17,32,1,1,1,0,3
94670500,23,500327173,2025,10,27,2,17,32,1,1,1,0,3
94670600,23,600327152,2025,10,27,2,17,32,1,1,1,0,3
94670700,23,700327131,2025,10,27,2,17,32,1,1,1,0,3
94670800,23,800327109,2025,10,27,2,17,32,1,1,1,0,3
94670900,23,900327088,2025,10,27,2,17,32,1,1,1,0,3
94671000,23,327067,2025,10,27,2,17,33,1,1,1,0,3
94671100,23,100327046,2025,10,27,2,17,33,1,1,1,0,3
94671200,23,200327025,2025,10,27,2,17,33,1,1,1,0,3
94671300,22,300327004,2025,10,27,2,17,33,1,1,1,0,3
94671400,22,400326983,2025,10,27,2,17,33,1,1,1,0,3
94671500,22,500326962,2025,10,27,2,17,33,1,1,1,0,3
94671600,22,600326941,2025,10,27,2,17,33,1,1,1,0,3
94671700,22,700326920,2025,10,27,2,17,33,1,1,1,0,3
94671800,22,800326899,2025,10,27,2,17,33,1,1,1,0,3
94671900,22,900326878,2025,10,27,2,17,33,1,1,1,0,3
94672000,22,326857,2025,10,27,2,17,34,1,1,1,0,3
94672100,22,100326835,2025,10,27,2,17,34,1,1,1,0,3
94672200,22,200326814,2025,10,27,2,17,34,1,1,1,0,3
94672300,22,300326793,2025,10,27,2,17,34,1,1,1,0,3
94672400,23,400326772,2025,10,27,2,17,34,1,1,1,0,3
94672500,23,500326751,2025,10,27,2,17,34,1,1,1,0,3
94672600,23,600326730,2025,10,27,2,17,34,1,1,1,0,3
94672700,23,700326708,2025,10,27,2,17,34,1,1,1,0,3
94672800,23,800326687,2025,10,27,2,17,34,1,1,1,0,3
94672900,23,900326666,2025,10,27,2,17,34,1,1,1,0,3
94673000,22,326645,2025,10,27,2,17,35,1,1,1,0,3
94673100,22,100326624,2025,10,27,2,17,35,1,1,1,0,3
94673200,22,200326602,2025,10,27,2,17,35,1,1,1,0,3
94673300,22,300326581,2025,10,27,2,17,35,1,1,1,0,3
94673400,22,400326560,2025,10,27,2,17,35,1,1,1,0,3
94673500,22,500326539,2025,10,27,2,17,35,1,1,1,0,3
94673600,22,600326518,2025,10,27,2,17,35,1,1,1,0,3
94673700,22,700326497,2025,10,27,2,17,35,1,1,1,0,3
94673800,22,800326475,2025,10,27,2,17,35,1,1,1,0,3
94673900,22,900326454,2025,10,27,2,17,35,1,1,1,0,3
94674000,22,326433,2025,10,27,2,17,36,1,1,1,0,3
94674100,22,100326412,2025,10,27,2,17,36,1,1,1,0,3
94674200,22,200326391,2025,10,27,2,17,36,1,1,1,0,3
94674300,22,300326369,2025,10,27,2,17,36,1,1,1,0,3
94674400,22,400326348,2025,10,27,2,17,36,1,1,1,0,3
94674500,23,500326327,2025,10,27,2,17,36,1,1,1,0,3
94674600,22,600326306,2025,10,27,2,17,36,1,1,1,0,3
94674700,23,700326285,2025,10,27,2,17,36,1,1,1,0,3
94674800,23,800326263,2025,10,27,2,17,36,1,1,1,0,3
94674900,23,900326242,2025,10,27,2,17,36,1,1,1,0,3
94675100,23,100326200,2025,10,27,2,17,37,1,1,1,0,3
94675200,23,200326179,2025,10,27,2,17,37,1,1,1,0,3
94675300,23,300326157,2025,10,27,2,17,37,1,1,1,0,3
94675400,23,400326136,2025,10,27,2,17,37,1,1,1,0,3
94675500,23,500326115,2025,10,27,2,17,37,1,1,1,0,3
94675900,22,900326031,2025,10,27,2,17,37,1,1,1,0,3
94676200,22,200325967,2025,10,27,2,17,38,1,1,1,0,3
94676300,22,300325946,2025,10,27,2,17,38,1,1,1,0,3
94676400,22,400325925,2025,10,27,2,17,38,1,1,1,0,3
94676500,22,500325903,2025,10,27,2,17,38,1,1,1,0,3
94676600,22,600325882,2025,10,27,2,17,38,1,1,1,0,3
94676700,22,700325861,2025,10,27,2,17,38,1,1,1,0,3
94676800,22,800325840,2025,10,27,2,17,38,1,1,1,0,3
94676900,22,900325819,2025,10,27,2,17,38,1,1,1,0,3
94677000,22,325798,2025,10,27,2,17,39,1,1,1,0,3
94677200,22,200325756,2025,10,27,2,17,39,1,1,1,0,3
94677300,22,300325735,2025,10,27,2,17,39,1,1,1,0,3
94677400,22,400325713,2025,10,27,2,17,39,1,1,1,0,3
94677500,22,500325692,2025,10,27,2,17,39,1,1,1,0,3
94677600,22,600325671,2025,10,27,2,17,39,1,1,1,0,3
94677700,22,700325650,2025,10,27,2,17,39,1,1,1,0,3
94677800,22,800325629,2025,10,27,2,17,39,1,1,1,0,3
94677900,22,900325608,2025,10,27,2,17,39,1,1,1,0,3
94678000,22,325587,2025,10,27,2,17,40,1,1,1,0,3
94678100,22,100325566,2025,10,27,2,17,40,1,1,1,0,3
94678200,22,200325545,2025,10,27,2,17,40,1,1,1,0,3
94678300,22,300325524,2025,10,27,2,17,40,1,1,1,0,3
94678400,22,400325503,2025,10,27,2,17,40,1,1,1,0,3
94678500,22,500325481,2025,10,27,2,17,40,1,1,1,0,3
94678600,22,600325460,2025,10,27,2,17,40,1,1,1,0,3
94678800,22,800325417,2025,10,27,2,17,40,1,1,1,0,3
94678900,22,900325396,2025,10,27,2,17,40,1,1,1,0,3
94679000,22,325375,2025,10,27,2,17,41,1,1,1,0,3
94679100,22,100325354,2025,10,27,2,17,41,1,1,1,0,3
94679200,22,200325333,2025,10,27,2,17,41,1,1,1,0,3
94679400,22,400325291,2025,10,27,2,17,41,1,1,1,0,3
94679500,22,500325270,2025,10,27,2,17,41,1,1,1,0,3
94679600,22,600325248,2025,10,27,2,17,41,1,1,1,0,3
94679700,22,700325227,2025,10,27,2,17,41,1,1,1,0,3
94679900,22,900325185,2025,10,27,2,17,41,1,1,1,0,3
94680000,22,325164,2025,10,27,2,17,42,1,1,1,0,3
94680100,22,100325143,2025,10,27,2,17,42,1,1,1,0,3
94680200,22,200325121,2025,10,27,2,17,42,1,1,1,0,3
94680300,22,300325100,2025,10,27,2,17,42,1,1,1,0,3
94680400,22,400325079,2025,10,27,2,17,42,1,1,1,0,3
94680500,22,500325058,2025,10,27,2,17,42,1,1,1,0,3
94680600,22,600325036,2025,10,27,2,17,42,1,1,1,0,3
94680700,22,700325015,2025,10,27,2,17,42,1,1,1,0,3
94680900,22,900324973,2025,10,27,2,17,42,1,1,1,0,3
94681000,22,324952,2025,10,27,2,17,43,1,1,1,0,3
94681100,22,100324930,2025,10,27,2,17,43,1,1,1,0,3
94681200,22,200324909,2025,10,27,2,17,43,1,1,1,0,3
94681300,22,300324888,2025,10,27,2,17,43,1,1,1,0,3
94681400,22,400324867,2025,10,27,2,17,43,1,1,1,0,3
94681500,22,500324846,2025,10,27,2,17,43,1,1,1,0,3
94681600,22,600324824,2025,10,27,2,17,43,1,1,1,0,3
94681700,22,700324803,2025,10,27,2,17,43,1,1,1,0,3
94681800,22,800324782,2025,10,27,2,17,43,1,1,1,0,3
94681900,22,900324761,2025,10,27,2,17,43,1,1,1,0,3
94682000,22,324740,2025,10,27,2,17,44,1,1,1,0,3
94682100,22,100324719,2025,10,27,2,17,44,1,1,1,0,3
94682200,22,200324697,2025,10,27,2,17,44,1,1,1,0,3
94682300,22,300324676,2025,10,27,2,17,44,1,1,1,0,3
94682400,22,400324655,2025,10,27,2,17,44,1,1,1,0,3
94682500,22,500324633,2025,10,27,2,17,44,1,1,1,0,3
94682600,22,600324612,2025,10,27,2,17,44,1,1,1,0,3
94682800,22,800324570,2025,10,27,2,17,44,1,1,1,0,3
94682900,22,900324549,2025,10,27,2,17,44,1,1,1,0,3
94683000,22,324527,2025,10,27,2,17,45,1,1,1,0,3
94683100,22,100324506,2025,10,27,2,17,45,1,1,1,0,3
94683200,22,200324485,2025,10,27,2,17,45,1,1,1,0,3
94683300,22,300324464,2025,10,27,2,17,45,1,1,1,0,3
94683400,22,400324443,2025,10,27,2,17,45,1,1,1,0,3
94683500,22,500324421,2025,10,27,2,17,45,1,1,1,0,3
94683600,22,600324400,2025,10,27,2,17,45,1,1,1,0,3
94683700,22,700324379,2025,10,27,2,17,45,1,1,1,0,3
94683800,22,800324357,2025,10,27,2,17,45,1,1,1,0,3
94683900,22,900324336,2025,10,27,2,17,45,1,1,1,0,3
94684000,22,324315,2025,10,27,2,17,46,1,1,1,0,3
94684100,22,100324294,2025,10,27,2,17,46,1,1,1,0,3
94684200,22,200324273,2025,10,27,2,17,46,1,1,1,0,3
94684300,22,300324251,2025,10,27,2,17,46,1,1,1,0,3
94684400,22,400324230,2025,10,27,2,17,46,1,1,1,0,3
94684500,22,500324209,2025,10,27,2,17,46,1,1,1,0,3
94684600,22,600324187,2025,10,27,2,17,46,1,1,1,0,3
94684800,22,800324145,2025,10,27,2,17,46,1,1,1,0,3
94684900,22,900324123,2025,10,27,2,17,46,1,1,1,0,3
94685000,22,324102,2025,10,27,2,17,47,1,1,1,0,3
94685100,22,100324080,2025,10,27,2,17,47,1,1,1,0,3
94685200,22,200324059,2025,10,27,2,17,47,1,1,1,0,3
94685300,22,300324038,2025,10,27,2,17,47,1,1,1,0,3
94685400,22,400324017,2025,10,27,2,17,47,1,1,1,0,3
94685500,22,500323996,2025,10,27,2,17,47,1,1,1,0,3
94685600,22,600323974,2025,10,27,2,17,47,1,1,1,0,3
94685800,22,800323932,2025,10,27,2,17,47,1,1,1,0,3
94685900,22,900323911,2025,10,27,2,17,47,1,1,1,0,3
94686000,22,323889,2025,10,27,2,17,48,1,1,1,0,3
94686100,22,100323868,2025,10,27,2,17,48,1,1,1,0,3
94686200,22,200323847,2025,10,27,2,17,48,1,1,1,0,3
94686300,22,300323826,2025,10,27,2,17,48,1,1,1,0,3
94686400,22,400323804,2025,10,27,2,17,48,1,1,1,0,3
94686500,22,500323783,2025,10,27,2,17,48,1,1,1,0,3
94686600,22,600323762,2025,10,27,2,17,48,1,1,1,0,3
94686700,22,700323741,2025,10,27,2,17,48,1,1,1,0,3
94686800,22,800323720,2025,10,27,2,17,48,1,1,1,0,3
94686900,22,900323699,2025,10,27,2,17,48,1,1,1,0,3
94687000,22,323678,2025,10,27,2,17,49,1,1,1,0,3
94687100,22,100323657,2025,10,27,2,17,49,1,1,1,0,3
94687200,22,200323636,2025,10,27,2,17,49,1,1,1,0,3
94687400,22,400323594,2025,10,27,2,17,49,1,1,1,0,3
94687500,22,500323573,2025,10,27,2,17,49,1,1,1,0,3
94687600,22,600323552,2025,10,27,2,17,49,1,1,1,0,3
94687700,22,700323530,2025,10,27,2,17,49,1,1,1,0,3
94687900,22,900323488,2025,10,27,2,17,49,1,1,1,0,3
94688000,22,323467,2025,10,27,2,17,50,1,1,1,0,3
94688100,22,100323446,2025,10,27,2,17,50,1,1,1,0,3
94688200,22,200323425,2025,10,27,2,17,50,1,1,1,0,3
94688300,22,300323403,2025,10,27,2,17,50,1,1,1,0,3
94688500,22,500323361,2025,10,27,2,17,50,1,1,1,0,3
94688600,22,600323340,2025,10,27,2,17,50,1,1,1,0,3
94688700,22,700323319,2025,10,27,2,17,50,1,1,1,0,3
94688800,22,800323298,2025,10,27,2,17,50,1,1,1,0,3
94688900,22,900323277,2025,10,27,2,17,50,1,1,1,0,3
94689000,22,323256,2025,10,27,2,17,51,1,1,1,0,3
94689100,22,100323234,2025,10,27,2,17,51,1,1,1,0,3
94689200,22,200323213,2025,10,27,2,17,51,1,1,1,0,3
94689300,22,300323192,2025,10,27,2,17,51,1,1,1,0,3
94689400,22,400323171,2025,10,27,2,17,51,1,1,1,0,3
94689500,22,500323149,2025,10,27,2,17,51,1,1,1,0,3
94689600,22,600323128,2025,10,27,2,17,51,1,1,1,0,3
94689700,22,700323106,2025,10,27,2,17,51,1,1,1,0,3
94689900,22,900323063,2025,10,27,2,17,51,1,1,1,0,3
94690000,22,323042,2025,10,27,2,17,52,1,1,1,0,3
94690100,22,100323021,2025,10,27,2,17,52,1,1,1,0,3
94690200,22,200323000,2025,10,27,2,17,52,1,1,1,0,3
94690300,22,300322979,2025,10,27,2,17,52,1,1,1,0,3
94690400,22,400322957,2025,10,27,2,17,52,1,1,1,0,3
94690500,22,500322935,2025,10,27,2,17,52,1,1,1,0,3
94690600,22,600322914,2025,10,27,2,17,52,1,1,1,0,3
94690700,22,700322893,2025,10,27,2,17,52,1,1,1,0,3
94690800,22,800322873,2025,10,27,2,17,52,1,1,1,0,3
94690900,22,900322852,2025,10,27,2,17,52,1,1,1,0,3
94691000,22,322830,2025,10,27,2,17,53,1,1,1,0,3
94691100,22,100322809,2025,10,27,2,17,53,1,1,1,0,3
94691200,22,200322788,2025,10,27,2,17,53,1,1,1,0,3
94691300,22,300322767,2025,10,27,2,17,53,1,1,1,0,3
94691500,22,500322725,2025,10,27,2,17,53,1,1,1,0,3
94691600,22,600322704,2025,10,27,2,17,53,1,1,1,0,3
94691700,22,700322683,2025,10,27,2,17,53,1,1,1,0,3
94691800,22,800322661,2025,10,27,2,17,53,1,1,1,0,3
94691900,22,900322641,2025,10,27,2,17,53,1,1,1,0,3
94692000,22,322620,2025,10,27,2,17,54,1,1,1,0,3
94692100,22,100322599,2025,10,27,2,17,54,1,1,1,0,3
94692200,22,200322578,2025,10,27,2,17,54,1,1,1,0,3
94692300,22,300322557,2025,10,27,2,17,54,1,1,1,0,3
94692500,22,500322514,2025,10,27,2,17,54,1,1,1,0,3
94692600,22,600322493,2025,10,27,2,17,54,1,1,1,0,3
94692700,22,700322471,2025,10,27,2,17,54,1,1,1,0,3
94692800,22,800322450,2025,10,27,2,17,54,1,1,1,0,3
94692900,22,900322429,2025,10,27,2,17,54,1,1,1,0,3
94693000,22,322408,2025,10,27,2,17,55,1,1,1,0,3
94693100,22,100322387,2025,10,27,2,17,55,1,1,1,0,3
94693200,22,200322366,2025,10,27,2,17,55,1,1,1,0,3
94693300,22,300322345,2025,10,27,2,17,55,1,1,1,0,3
94693400,22,400322324,2025,10,27,2,17,55,1,1,1,0,3
94693600,22,600322282,2025,10,27,2,17,55,1,1,1,0,3
94693700,22,700322260,2025,10,27,2,17,55,1,1,1,0,3
94693800,22,800322239,2025,10,27,2,17,55,1,1,1,0,3
94693900,22,900322218,2025,10,27,2,17,55,1,1,1,0,3
94694000,22,322197,2025,10,27,2,17,56,1,1,1,0,3
94694100,22,100322176,2025,10,27,2,17,56,1,1,1,0,3
94694200,22,200322155,2025,10,27,2,17,56,1,1,1,0,3
94694300,22,300322134,2025,10,27,2,17,56,1,1,1,0,3
94694400,22,400322113,2025,10,27,2,17,56,1,1,1,0,3
94694600,22,600322070,2025,10,27,2,17,56,1,1,1,0,3
94694700,22,700322049,2025,10,27,2,17,56,1,1,1,0,3
94694800,22,800322028,2025,10,27,2,17,56,1,1,1,0,3
94694900,22,900322006,2025,10,27,2,17,56,1,1,1,0,3
94695000,22,321985,2025,10,27,2,17,57,1,1,1,0,3
94695100,22,100321964,2025,10,27,2,17,57,1,1,1,0,3
94695200,22,200321943,2025,10,27,2,17,57,1,1,1,0,3
94695300,22,300321922,2025,10,27,2,17,57,1,1,1,0,3
94695400,22,400321901,2025,10,27,2,17,57,1,1,1,0,3
94695500,22,500321880,2025,10,27,2,17,57,1,1,1,0,3
94695600,22,600321859,2025,10,27,2,17,57,1,1,1,0,3
94695700,22,700321838,2025,10,27,2,17,57,1,1,1,0,3
94695800,22,800321817,2025,10,27,2,17,57,1,1,1,0,3
94695900,22,900321796,2025,10,27,2,17,57,1,1,1,0,3
94696000,22,321775,2025,10,27,2,17,58,1,1,1,0,3
94696100,22,100321754,2025,10,27,2,17,58,1,1,1,0,3
94696200,22,200321733,2025,10,27,2,17,58,1,1,1,0,3
94696300,22,300321712,2025,10,27,2,17,58,1,1,1,0,3
94696400,22,400321691,2025,10,27,2,17,58,1,1,1,0,3
94696500,22,500321670,2025,10,27,2,17,58,1,1,1,0,3
94696600,22,600321650,2025,10,27,2,17,58,1,1,1,0,3
94696700,22,700321629,2025,10,27,2,17,58,1,1,1,0,3
94696800,22,800321607,2025,10,27,2,17,58,1,1,1,0,3
94696900,22,900321586,2025,10,27,2,17,58,1,1,1,0,3
94697000,22,321565,2025,10,27,2,17,59,1,1,1,0,3
94697200,22,200321523,2025,10,27,2,17,59,1,1,1,0,3
94697300,22,300321502,2025,10,27,2,17,59,1,1,1,0,3
94697400,22,400321481,2025,10,27,2,17,59,1,1,1,0,3
94697500,22,500321460,2025,10,27,2,17,59,1,1,1,0,3
94697600,22,600321439,2025,10,27,2,17,59,1,1,1,0,3
94697700,22,700321418,2025,10,27,2,17,59,1,1,1,0,3
94697800,22,800321398,2025,10,27,2,17,59,1,1,1,0,3
94697900,22,900321376,2025,10,27,2,17,59,1,1,1,0,3
94698000,22,321355,2025,10,27,2,18,0,1,1,1,0,3
94698100,22,100321333,2025,10,27,2,18,0,1,1,1,0,3
94698300,22,300321292,2025,10,27,2,18,0,1,1,1,0,3
94698400,22,400321272,2025,10,27,2,18,0,1,1,1,0,3
94698500,22,500321251,2025,10,27,2,18,0,1,1,1,0,3
94698600,22,600321230,2025,10,27,2,18,0,1,1,1,0,3
94698800,22,800321188,2025,10,27,2,18,0,1,1,1,0,3
94698900,22,900321167,2025,10,27,2,18,0,1,1,1,0,3
94699000,22,321146,2025,10,27,2,18,1,1,1,1,0,3
94699100,22,100321125,2025,10,27,2,18,1,1,1,1,0,3
94699300,22,300321084,2025,10,27,2,18,1,1,1,1,0,3
94699400,22,400321063,2025,10,27,2,18,1,1,1,1,0,3
94699500,22,500321042,2025,10,27,2,18,1,1,1,1,0,3
94699600,22,600321021,2025,10,27,2,18,1,1,1,1,0,3
94699700,22,700321000,2025,10,27,2,18,1,1,1,1,0,3
94699800,22,800320980,2025,10,27,2,18,1,1,1,1,0,3
94699900,22,900320959,2025,10,27,2,18,1,1,1,1,0,3
94700000,22,320938,2025,10,27,2,18,2,1,1,1,0,3
94700100,22,100320917,2025,10,27,2,18,2,1,1,1,0,3
94700200,22,200320896,2025,10,27,2,18,2,1,1,1,0,3
94700400,22,400320854,2025,10,27,2,18,2,1,1,1,0,3
94700500,22,500320833,2025,10,27,2,18,2,1,1,1,0,3
94700600,22,600320812,2025,10,27,2,18,2,1,1,1,0,3
94700700,22,700320792,2025,10,27,2,18,2,1,1,1,0,3
94700900,22,900320750,2025,10,27,2,18,2,1,1,1,0,3
94701000,22,320729,2025,10,27,2,18,3,1,1,1,0,3
94701100,22,100320708,2025,10,27,2,18,3,1,1,1,0,3
94701200,22,200320687,2025,10,27,2,18,3,1,1,1,0,3
94701400,22,400320646,2025,10,27,2,18,3,1,1,1,0,3
94701500,22,500320625,2025,10,27,2,18,3,1,1,1,0,3
94701600,22,600320604,2025,10,27,2,18,3,1,1,1,0,3
94701700,22,700320583,2025,10,27,2,18,3,1,1,1,0,3
94701800,22,800320562,2025,10,27,2,18,3,1,1,1,0,3
94701900,22,900320541,2025,10,27,2,18,3,1,1,1,0,3
94702000,22,320520,2025,10,27,2,18,4,1,1,1,0,3
94702100,22,100320499,2025,10,27,2,18,4,1,1,1,0,3
94702200,22,200320479,2025,10,27,2,18,4,1,1,1,0,3
94702300,22,300320458,2025,10,27,2,18,4,1,1,1,0,3
94702500,22,500320416,2025,10,27,2,18,4,1,1,1,0,3
94702600,22,600320395,2025,10,27,2,18,4,1,1,1,0,3
94702700,22,700320374,2025,10,27,2,18,4,1,1,1,0,3
94702800,22,800320354,2025,10,27,2,18,4,1,1,1,0,3
94703100,22,100320291,2025,10,27,2,18,5,1,1,1,0,3
94703200,22,200320270,2025,10,27,2,18,5,1,1,1,0,3
94703300,22,300320249,2025,10,27,2,18,5,1,1,1,0,3
94703400,22,400320228,2025,10,27,2,18,5,1,1,1,0,3
94703600,22,600320187,2025,10,27,2,18,5,1,1,1,0,3
94703700,22,700320166,2025,10,27,2,18,5,1,1,1,0,3
94703800,22,800320145,2025,10,27,2,18,5,1,1,1,0,3
94703900,22,900320124,2025,10,27,2,18,5,1,1,1,0,3
94704000,22,320103,2025,10,27,2,18,6,1,1,1,0,3
94704100,22,100320082,2025,10,27,2,18,6,1,1,1,0,3
94704200,22,200320061,2025,10,27,2,18,6,1,1,1,0,3
94704300,22,300320040,2025,10,27,2,18,6,1,1,1,0,3
94704400,22,400320019,2025,10,27,2,18,6,1,1,1,0,3
94704500,22,500319998,2025,10,27,2,18,6,1,1,1,0,3
94704700,22,700319956,2025,10,27,2,18,6,1,1,1,0,3
94704800,22,800319935,2025,10,27,2,18,6,1,1,1,0,3
94704900,22,900319913,2025,10,27,2,18,6,1,1,1,0,3
94705000,22,319892,2025,10,27,2,18,7,1,1,1,0,3
94705200,22,200319849,2025,10,27,2,18,7,1,1,1,0,3
94705300,22,300319828,2025,10,27,2,18,7,1,1,1,0,3
94705400,22,400319807,2025,10,27,2,18,7,1,1,1,0,3
94705500,22,500319786,2025,10,27,2,18,7,1,1,1,0,3
94705700,22,700319744,2025,10,27,2,18,7,1,1,1,0,3
94705800,22,800319723,2025,10,27,2,18,7,1,1,1,0,3
94705900,22,900319703,2025,10,27,2,18,7,1,1,1,0,3
94706000,22,319682,2025,10,27,2,18,8,1,1,1,0,3
94706100,22,100319661,2025,10,27,2,18,8,1,1,1,0,3
94706300,22,300319619,2025,10,27,2,18,8,1,1,1,0,3
94706400,22,400319598,2025,10,27,2,18,8,1,1,1,0,3
94706500,22,500319577,2025,10,27,2,18,8,1,1,1,0,3
94706600,22,600319556,2025,10,27,2,18,8,1,1,1,0,3
94706800,22,800319514,2025,10,27,2,18,8,1,1,1,0,3
94706900,22,900319494,2025,10,27,2,18,8,1,1,1,0,3
94707000,22,319473,2025,10,27,2,18,9,1,1,1,0,3
94707100,22,100319451,2025,10,27,2,18,9,1,1,1,0,3
94707200,22,200319430,2025,10,27,2,18,9,1,1,1,0,3
94707400,22,400319388,2025,10,27,2,18,9,1,1,1,0,3
94707500,22,500319367,2025,10,27,2,18,9,1,1,1,0,3
94707600,22,600319346,2025,10,27,2,18,9,1,1,1,0,3
94707700,22,700319325,2025,10,27,2,18,9,1,1,1,0,3
94707900,22,900319283,2025,10,27,2,18,9,1,1,1,0,3
94708000,22,319261,2025,10,27,2,18,10,1,1,1,0,3
94708100,22,100319240,2025,10,27,2,18,10,1,1,1,0,3
94708200,22,200319219,2025,10,27,2,18,10,1,1,1,0,3
94708300,22,300319198,2025,10,27,2,18,10,1,1,1,0,3
94708400,22,400319177,2025,10,27,2,18,10,1,1,1,0,3
94708500,22,500319156,2025,10,27,2,18,10,1,1,1,0,3
94708600,22,600319135,2025,10,27,2,18,10,1,1,1,0,3
94708700,22,700319114,2025,10,27,2,18,10,1,1,1,0,3
94708800,22,800319093,2025,10,27,2,18,10,1,1,1,0,3
94709100,22,100319029,2025,10,27,2,18,11,1,1,1,0,3
94709200,22,200319008,2025,10,27,2,18,11,1,1,1,0,3
94709300,22,300318987,2025,10,27,2,18,11,1,1,1,0,3
94709400,22,400318966,2025,10,27,2,18,11,1,1,1,0,3
94709800,22,800318882,2025,10,27,2,18,11,1,1,1,0,3
94709900,22,900318861,2025,10,27,2,18,11,1,1,1,0,3
94710000,22,318840,2025,10,27,2,18,12,1,1,1,0,3
94710100,22,100318819,2025,10,27,2,18,12,1,1,1,0,3
94710400,22,400318756,2025,10,27,2,18,12,1,1,1,0,3
94710500,22,500318735,2025,10,27,2,18,12,1,1,1,0,3
94710600,22,600318714,2025,10,27,2,18,12,1,1,1,0,3
94710700,22,700318693,2025,10,27,2,18,12,1,1,1,0,3
94710900,22,900318650,2025,10,27,2,18,12,1,1,1,0,3
94711000,22,318629,2025,10,27,2,18,13,1,1,1,0,3
94711100,22,100318608,2025,10,27,2,18,13,1,1,1,0,3
94711200,22,200318587,2025,10,27,2,18,13,1,1,1,0,3
94711300,22,300318566,2025,10,27,2,18,13,1,1,1,0,3
94711500,22,500318524,2025,10,27,2,18,13,1,1,1,0,3
94711600,22,600318503,2025,10,27,2,18,13,1,1,1,0,3
94711700,22,700318481,2025,10,27,2,18,13,1,1,1,0,3
94711800,22,800318460,2025,10,27,2,18,13,1,1,1,0,3
94712100,22,100318397,2025,10,27,2,18,14,1,1,1,0,3
94712200,22,200318376,2025,10,27,2,18,14,1,1,1,0,3
94712300,22,300318354,2025,10,27,2,18,14,1,1,1,0,3
94712400,22,400318333,2025,10,27,2,18,14,1,1,1,0,3
94712600,22,600318291,2025,10,27,2,18,14,1,1,1,0,3
94712700,22,700318269,2025,10,27,2,18,14,1,1,1,0,3
94712800,22,800318248,2025,10,27,2,18,14,1,1,1,0,3
94712900,22,900318227,2025,10,27,2,18,14,1,1,1,0,3
94713200,22,200318163,2025,10,27,2,18,15,1,1,1,0,3
94713300,22,300318142,2025,10,27,2,18,15,1,1,1,0,3
94713400,22,400318121,2025,10,27,2,18,15,1,1,1,0,3
94713500,22,500318100,2025,10,27,2,18,15,1,1,1,0,3
94713800,22,800318037,2025,10,27,2,18,15,1,1,1,0,3
94713900,22,900318016,2025,10,27,2,18,15,1,1,1,0,3
94714000,22,317994,2025,10,27,2,18,16,1,1,1,0,3
94714100,22,100317973,2025,10,27,2,18,16,1,1,1,0,3
94714300,22,300317931,2025,10,27,2,18,16,1,1,1,0,3
94714400,22,400317910,2025,10,27,2,18,16,1,1,1,0,3
94714500,22,500317889,2025,10,27,2,18,16,1,1,1,0,3
94714600,22,600317868,2025,10,27,2,18,16,1,1,1,0,3
94714800,22,800317826,2025,10,27,2,18,16,1,1,1,0,3
94714900,22,900317805,2025,10,27,2,18,16,1,1,1,0,3
94715000,22,317784,2025,10,27,2,18,17,1,1,1,0,3
94715100,22,100317762,2025,10,27,2,18,17,1,1,1,0,3
94715200,22,200317741,2025,10,27,2,18,17,1,1,1,0,3
94715400,22,400317700,2025,10,27,2,18,17,1,1,1,0,3
94715500,22,500317679,2025,10,27,2,18,17,1,1,1,0,3
94715600,22,600317658,2025,10,27,2,18,17,1,1,1,0,3
94715700,22,700317636,2025,10,27,2,18,17,1,1,1,0,3
94715900,22,900317594,2025,10,27,2,18,17,1,1,1,0,3
94716000,22,317573,2025,10,27,2,18,18,1,1,1,0,3
94716100,22,100317552,2025,10,27,2,18,18,1,1,1,0,3
94716200,22,200317531,2025,10,27,2,18,18,1,1,1,0,3
94716400,22,400317489,2025,10,27,2,18,18,1,1,1,0,3
94716500,22,500317468,2025,10,27,2,18,18,1,1,1,0,3
94716600,22,600317447,2025,10,27,2,18,18,1,1,1,0,3
