version,reserved1,iTOW,dur,meanX,meanY,meanZ,meanXHP,meanYHP,meanZHP,reserved2,meanAcc,obs,valid,active,reserved3
0,0,94553200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94553900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94554900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94555900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94556900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94557900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94558900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94559900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94560900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94561900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94562900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94563900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94564900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94565900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94566900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94567900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94568900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94569900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94570900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94571900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94572900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94573900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94574900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94575900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94576900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94577900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94578900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94579900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94580900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94581900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94582900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583500,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583600,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583700,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583800,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94583900,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94584000,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94584100,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94584200,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94584300,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
0,0,94584400,1866,-241821497,538575616,240576530,20,23,-27,0,19701,6497,1,0,0
